"URL","Nimi","Kategoria","Lähde","Protokolla","Tila","Koodi","HTTP","Kesto ms","Yrityksiä","Lopullinen URL","Domain vaihtui","Sisältöhuomio"
"https://manttavilppula.fi/asuminen-ja-ymparisto/liikenneyhteydet/joukkoliikenne/","Mänttä-vilppula palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","41","1","https://manttavilppula.fi/asuminen-ja-ymparisto/liikenneyhteydet/joukkoliikenne/","ei",""
"https://lieto.fi/sv/framsida","lieto.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","381","1","https://www.lieto.fi/sv/","ei",""
"https://lvs.fi/feed/","lvs.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","200","5","1","https://lvs.fi/feed/","ei",""
"https://manttavilppula.fi/in-english","manttavilppula.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","19","1","https://manttavilppula.fi/in-english/","ei",""
"https://marttila.fi/","marttila.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","failed","unable_to_verify_leaf_signature","","145","1","","ei",""
"https://masku.fi/feed","masku.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","214","1","https://masku.fi/feed","ei",""
"https://larsmo.fi/boende-och-miljo/vagar-bathamnar-och-almanna-omraden/vagar-och-trafikleder/kollektivtrafik/","Luodon joukkoliikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","427","1","https://larsmo.fi/boende-och-miljo/vagar-bathamnar-och-almanna-omraden/vagar-och-trafikleder/kollektivtrafik/","ei",""
"https://mail.google.com/","Gmail","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","252","1","https://accounts.google.com/v3/signin/identifier?continue=https://mail.google.com/mail/u/0/&emr=1&followup=https://mail.google.com/mail/u/0/&osid=1&passive=1209600&service=mail&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S-1439283956:1788071502004631","ei",""
"https://meanopisto.fi/","meanopisto.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","78","1","https://meanopisto.fi/","ei",""
"https://linnateatteri.fi/","Linnateatteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","1230","1","https://www.linnateatteri.fi/","ei",""
"https://luumaki.fi/fi/palvelut/tiet-ja-liikenne","Luumäen liikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","331","1","https://luumaki.fi/fi/palvelut/tiet-ja-liikenne","ei",""
"https://lieto.fi/lieto/tapahtumat/tuolijumppa-senioreille-ruskassa-13/","lieto.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","306","1","https://www.lieto.fi/lieto/tapahtumat/tuolijumppa-senioreille-ruskassa-13/","ei",""
"https://merikarvia.fi/","merikarvia.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","82","1","https://merikarvia.fi/","ei",""
"https://merikarvia.fi/feed/","merikarvia.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","4","1","https://merikarvia.fi/feed/","ei",""
"https://mantyharju.fi/sisalto/palvelut/kirjastopalvelut","mantyharju.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","failed","http_status_error","404","530","1","https://www.mantyharju.fi/sisalto/palvelut/kirjastopalvelut","ei",""
"https://merikarvia.fi/vapaa-aika-ja-hyvinvointi/hyvinvointipalvelut/liikuntapalvelut/","merikarvia.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","13","1","https://merikarvia.fi/vapaa-aika-ja-hyvinvointi/hyvinvointipalvelut/liikuntapalvelut/","ei",""
"https://meneva.fi/","Menevä Taksi","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","287","1","https://meneva.fi/fi","ei",""
"https://masku.fi/joukko-ja-palveluliikenne","Masku palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","237","1","https://masku.fi/joukko-ja-palveluliikenne","ei",""
"https://merikarvia.fi/sosiaali-ja-terveys/ikaihmisten-palvelut/","merikarvia.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","4","1","https://merikarvia.fi/sosiaali-ja-terveys/ikaihmisten-palvelut/","ei",""
"https://mikkeli.fi/","mikkeli.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","144","1","https://mikkeli.fi/","ei",""
"https://meri-lapinjoukkoliikenne.fi/aikataulut-ja-reitit/","Meri-Lapin joukkoliikenne","Paikalliset palvelut","localServices.ts","https","ok","","200","274","1","https://meri-lapinjoukkoliikenne.fi/aikataulut-ja-reitit/","ei",""
"https://mikkeli.fi/en/","mikkeli.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","98","1","https://mikkeli.fi/en/","ei",""
"https://masku.fi/vapaa-aika-ja-hyvinvointi/liikunta/soveltava-liikunta","masku.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","185","1","https://masku.fi/vapaa-aika-ja-hyvinvointi/liikunta/soveltava-liikunta","ei",""
"https://mikkeli.fi/feed/","mikkeli.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","60","1","https://mikkeli.fi/feed/","ei",""
"https://mobiilivarmenne.fi/","Mobiilivarmenne","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","224","1","https://mobiilivarmenne.fi/","ei",""
"https://mikkeli.fi/category/joukkoliikenne/","Mikkeli palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","129","1","https://mikkeli.fi/category/joukkoliikenne/","ei",""
"https://mieliyhdistykset.fi/rovaniemi/tukea-arkeen","mieliyhdistykset.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","666","1","https://mieliyhdistykset.fi/rovaniemi/tukea-arkeen/","ei",""
"https://muhos.fi/","muhos.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","384","1","https://muhos.fi/","ei",""
"https://mikkelinpalloilijat.fi/","Mikkelin Palloilijat","Urheiluseurat","localSportsClubs.ts","https","ok","","200","556","1","https://mikkelinpalloilijat.fi/","ei",""
"https://mikkeli.fi/sv/","mikkeli.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","135","1","https://mikkeli.fi/sv/","ei",""
"https://muhos.fi/feed/","muhos.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","220","1","https://muhos.fi/feed/","ei",""
"https://muistiaina.fi/","Kanta-Hämeen Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","418","1","https://muistiaina.fi/","ei",""
"https://muistihelsinki.fi/","Helsingin Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","507","1","https://www.muistihelsinki.fi/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/espoon-ja-kauniaisten-muistiyhdistys-ry-esbo-och-grankulla-minnesforening-rf/etusivu-espoo/","Espoon ja Kauniaisten Muistiyhdistys ry / Esbo och Grankulla Minnesförening rf","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","190","1","https://muistiliitto.fi/muistiyhdistykset/espoon-ja-kauniaisten-muistiyhdistys-ry-esbo-och-grankulla-minnesforening-rf/etusivu-espoo/","ei",""
"https://moniheli.fi/verkosto/","Moniheli - monikulttuurijärjestöjen verkosto","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","1128","1","https://moniheli.fi/verkosto/","ei",""
"https://muhos.fi/kulttuuri-ja-vapaa-aika/liikunta/ohjattu-liikunta/","muhos.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","282","1","https://muhos.fi/kulttuuri-ja-vapaa-aika/liikunta/ohjattu-liikunta/","ei",""
"https://muhos.fi/sosiaali-ja-terveys/ikaihmisten-palvelut/","muhos.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","232","1","https://muhos.fi/sosiaali-ja-terveys/ikaihmisten-palvelut/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/keski-uudenmaan-muistiyhdistys-ry/etusivu-keski-uusimaa/","Keski-Uudenmaan Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","46","1","https://muistiliitto.fi/muistiyhdistykset/keski-uudenmaan-muistiyhdistys-ry/etusivu-keski-uusimaa/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/mikkelin-seudun-muisti/etusivu-2/","Mikkelin seudun Muisti ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","184","1","https://muistiliitto.fi/muistiyhdistykset/mikkelin-seudun-muisti/etusivu-mikkeli/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/pieksamaen-muistiyhdistys/pieksamaen-muistiyhdistys-ry/","Pieksämäen Muistiyhdistys","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/pieksamaen-muistiyhdistys/pieksamaen-muistiyhdistys-ry/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/porin-seudun-muistiyhdistys/etusivu-pori/","Porin Seudun Muistiyhdistys","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/porin-seudun-muistiyhdistys/etusivu-pori/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/raahen-seudun-muistiyhdistys/etusivu-raahe/","Raahen seudun muistiyhdistys","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/raahen-seudun-muistiyhdistys/etusivu-raahe/","ei",""
"https://lpviesti.fi/","LP Viesti","Urheiluseurat","localSportsClubs.ts","https","ok","","200","3897","1","https://lpviesti.fi/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/rauman-seudun-muistiyhdistys/etusivu-rauma/","Rauman Seudun Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","546","1","https://muistiliitto.fi/muistiyhdistykset/rauman-seudun-muistiyhdistys/etusivu-rauma/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/savonlinnan-seudun-muistiyhdistys/etusivu-savonlinna/","Savonlinnan Seudun Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/savonlinnan-seudun-muistiyhdistys/etusivu-savonlinna/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/vaasan-seudun-muistiyhdistys-ry/etusivu-8/","Vaasan Seudun Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","39","1","https://muistiliitto.fi/muistiyhdistykset/vaasan-seudun-muistiyhdistys-ry/etusivu-8/","ei",""
"https://multia.fi/","Multia asiointiliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","190","1","https://multia.fi/","ei",""
"https://multia.fi/asukkaille/kirjasto.html","multia.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","failed","http_status_error","404","49","1","https://multia.fi/asukkaille/kirjasto.html","ei",""
"https://music.youtube.com/","YouTube Musiikki","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","228","1","https://music.youtube.com/?cbrd=1&ucbcb=1","ei",""
"https://muistiliitto.fi/muistiyhdistykset/etela-karjalan-muisti-ry/etusivu-etela-karjala/","Etelä-Karjalan Muisti ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","734","1","https://muistiliitto.fi/muistiyhdistykset/etela-karjalan-muisti-ry/etusivu-etela-karjala/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/etela-pohjanmaan-muistiyhdistys-ry/etusivu-2/","Etelä-Pohjanmaan Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/etela-pohjanmaan-muistiyhdistys-ry/etusivu-2/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/karjaan-ja-pohjan-ikaihmisten-tuki-ry-stod-for-de-aldre-i-karis-och-pojo-rf/etusivu-karjaa/","Karjaan ja Pohjan ikäihmisten tuki ry / Stöd för de äldre i Karis och Pojo rf","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/karjaan-ja-pohjan-ikaihmisten-tuki-ry-stod-for-de-aldre-i-karis-och-pojo-rf/etusivu-karjaa/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/lansi-pohjan-muistiyhdistys/etusivu-lansi-pohja/","Länsi-Pohjan Muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/lansi-pohjan-muistiyhdistys/etusivu-lansi-pohja/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/kotkan-seudun-muistiyhdistys-ry/etusivu-kotka/","Kotkan Seudun muistiyhdistys ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","413","1","https://muistiliitto.fi/muistiyhdistykset/kotkan-seudun-muistiyhdistys-ry/etusivu-kotka/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/hyvinkaan-muisti-ry/etusivu-hyvinkaa/","Hyvinkään Muisti ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/hyvinkaan-muisti-ry/etusivu-hyvinkaa/","ei",""
"https://nakkila.fi/","nakkila.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","108","1","https://nakkila.fi/","ei",""
"https://nakkila.fi/palvelut/hyvinvointipalvelut/liikuntapalvelut/soveltava-liikunta-nakkilassa/","nakkila.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","6","1","https://nakkila.fi/palvelut/hyvinvointipalvelut/liikuntapalvelut/soveltava-liikunta-nakkilassa/","ei",""
"https://norrakyrkslatt.spfpension.fi/textmodul/","norrakyrkslatt.spfpension.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","failed","http_status_error","404","118","1","https://norrakyrkslatt.spfpension.fi/textmodul/","ei",""
"https://nousiainen.fi/","nousiainen.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","208","1","https://nousiainen.fi/","ei",""
"https://nousiainen.fi/feed/","nousiainen.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","82","1","https://nousiainen.fi/feed/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/kainuun-muistiyhdistys/etusivu-kainuu/","Kainuun Muistiyhdistys","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","697","1","https://muistiliitto.fi/muistiyhdistykset/kainuun-muistiyhdistys/etusivu-kainuu/","ei",""
"https://nousiainen.fi/kirjasto-ja-kulttuuri/kirjasto/","nousiainen.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","217","1","https://nousiainen.fi/henkilot/kirjasto/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/kouvolan-seudun-muisti/etusivu-kouvola/","Kouvolan seudun Muisti ry","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","38","1","https://muistiliitto.fi/muistiyhdistykset/kouvolan-seudun-muisti/etusivu-kouvola/","ei",""
"https://muistiliitto.fi/muistiyhdistykset/salon-muistiyhdistys/tietoa-yhdistyksesta-4/","Salon Muistiyhdistys","Yhdistykset ja yhteisöt","communityLinks.ts","https","ok","","200","37","1","https://muistiliitto.fi/muistiyhdistykset/salon-muistiyhdistys/tietoa-yhdistyksesta-4/","ei",""
"https://omahame.fi/","omahame.fi","Paikalliset palvelut","localServices.ts","https","ok","","200","169","1","https://omahame.fi/","ei",""
"https://online.alandsbanken.fi/service/identify","Ålandsbanken Internetkonttorin sulku","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","115","1","https://online.alandsbanken.fi/service/identify","ei",""
"https://oivaseutu.fi/","oivaseutu.fi","Paikalliset palvelut","localServices.ts","https","ok","","200","575","1","https://oivaseutu.fi/","ei",""
"https://myrskyla.fi/","myrskyla.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","3220","1","https://myrskyla.fi/","ei",""
"https://open.spotify.com/","Spotify","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","117","1","https://open.spotify.com/","ei",""
"https://orimattila.fi/","orimattila.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","395","1","https://orimattila.fi/","ei",""
"https://orimattila.fi/feed/","orimattila.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","187","1","https://orimattila.fi/feed/","ei",""
"https://orimattila.fi/vapaa-aika-ja-hyvinvointi/kirjasto/palvelut/digiopastus/","orimattila.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","451","1","https://orimattila.fi/vapaa-aika-ja-hyvinvointi/kirjasto/palvelut/digiopastus/","ei",""
"https://oopperabaletti.fi/","Kansallisooppera","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","1193","1","https://oopperabaletti.fi/","ei",""
"https://nukketeatterisampo.fi/","Nukketeatteri Sampo","Valtakunnalliset palvelut","constants.tsx","https","ok","","206","2036","1","https://nukketeatterisampo.fi/","ei",""
"https://orimattila.fi/vapaa-aika-ja-hyvinvointi/liikuntapalvelut/","orimattila.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","405","1","https://orimattila.fi/vapaa-aika-ja-hyvinvointi/liikuntapalvelut/","ei",""
"https://omahame.fi/uutiset","omahame.fi","Paikalliset palvelut","localServices.ts","https","ok","","200","1110","1","https://omahame.fi/uutiset","ei",""
"https://orimattila.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/joukkoliikenne-ja-palveluliikenne/","Orimattila palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","379","1","https://orimattila.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/joukkoliikenne-ja-palveluliikenne/","ei",""
"https://oripaa.fi/","oripaa.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","206","1013","1","https://oripaa.fi/","ei",""
"https://orimattila.fi/vapaa-aika-ja-hyvinvointi/senioripalvelut/","orimattila.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","396","1","https://orimattila.fi/vapaa-aika-ja-hyvinvointi/senioripalvelut/","ei",""
"https://myrskyla.fi/palvelut/hyvinvointipalvelut/ikaantyneiden-palvelut/","myrskyla.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","3228","1","https://myrskyla.fi/palvelut/hyvinvointipalvelut/ikaantyneiden-palvelut/","ei",""
"https://orivedensanomat.fi/","orivedensanomat.fi","Paikallislehdet","localNewspaperLinks.ts","https","ok","","200","33","1","https://orivedensanomat.fi/","ei",""
"https://orivedensanomat.fi/feed/","orivedensanomat.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","200","5","1","https://orivedensanomat.fi/feed/","ei",""
"https://orivesi.fi/","orivesi.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","200","1","https://orivesi.fi/","ei",""
"https://orivesi.fi/2025/08/06/joukkoliikenneuutisia-nyssen-96-linjalla-reilusti-kayttajia-talviaikataulut-astuivat-voimaan-ja-junien-matkustajamaarat-kasvussa/","Orivesi palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","173","1","https://orivesi.fi/2025/08/06/joukkoliikenneuutisia-nyssen-96-linjalla-reilusti-kayttajia-talviaikataulut-astuivat-voimaan-ja-junien-matkustajamaarat-kasvussa/","ei",""
"https://orivesi.fi/asukkaalle/liikunta/ohjattu-liikunta/aikuisten-ja-senioreiden-liikunta/","orivesi.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","166","1","https://orivesi.fi/asukkaalle/liikunta/ohjattu-liikunta/aikuisten-ja-senioreiden-liikunta/","ei",""
"https://orivesi.fi/en/front-page/","orivesi.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","187","1","https://orivesi.fi/","ei",""
"https://oulunpyrinto.fi/","Oulun Pyrintö","Urheiluseurat","localSportsClubs.ts","https","ok","","200","679","1","https://oulunpyrinto.fi/","ei",""
"https://oripaa.fi/feed/","oripaa.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","2929","1","https://oripaa.fi/feed/","ei",""
"https://oripaa.fi/in-english/","oripaa.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","61","1","https://oripaa.fi/in-english/","ei",""
"https://outi.finna.fi/","OUTI-kirjastot","Paikalliset palvelut","localServices.ts","https","ok","","206","112","1","https://outi.finna.fi/","ei",""
"https://oripaa.fi/asukkaalle/hyvinvointi/liikuntapalvelut/","oripaa.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","37","1","https://oripaa.fi/asukkaalle/hyvinvointi/liikuntapalvelut/","ei",""
"https://oulunteatteri.fi/","Oulun teatteri","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","623","1","https://oulunteatteri.fi/","ei",""
"https://paijatha.fi/","paijatha.fi","Paikalliset palvelut","localServices.ts","https","ok","","200","51","1","https://paijatha.fi/","ei",""
"https://paijatha.fi/ajankohtaista/","paijatha.fi","Paikalliset palvelut","localServices.ts","https","ok","","200","8","1","https://paijatha.fi/ajankohtaista/","ei",""
"https://myrskyla.fi/feed/","myrskyla.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","2406","1","https://myrskyla.fi/feed/","ei",""
"https://outlook.live.com/","Outlook / Hotmail","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","263","2","https://outlook.live.com/mail/","ei",""
"https://pargas.spfpension.fi/smagruppsverksamhet/it/","pargas.spfpension.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","114","1","https://pargas.spfpension.fi/smagruppsverksamhet/it/","ei",""
"https://parikkala.fi/","parikkala.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","19","1","https://parikkala.fi/","ei",""
"https://outlook.office365.com/owa/calendar/Vantaaaikuisopisto@eduvantaa.onmicrosoft.com/bookings/","outlook.office365.com","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","319","2","https://bookings.cloud.microsoft/book/Vantaaaikuisopisto@eduvantaa.onmicrosoft.com/","kyllä",""
"https://parikkala.fi/vapaa-aika/liikunta-ja-hyvinvointipalvelut/liikuntaryhmat/","parikkala.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","115","1","https://parikkala.fi/vapaa-aika/liikunta-ja-hyvinvointipalvelut/liikuntaryhmat/","ei",""
"https://parikkala.fi/ikaantyneet/","parikkala.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","113","1","https://parikkala.fi/ikaantyneet/","ei",""
"https://parikkala.fi/asuminen-ja-ymparisto/joukkoliikenne/","Parikkala palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","failed","http_status_error","404","93","1","https://parikkala.fi/asuminen-ja-ymparisto/joukkoliikenne/","ei",""
"https://parkano.fi/en/","parkano.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","488","1","https://parkano.fi/en/","ei",""
"https://pelastustoimi.fi/","Pelastustoimi","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","161","1","https://pelastustoimi.fi/etusivu","ei",""
"https://pelkosenniemi.fi/","pelkosenniemi.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","170","1","https://pelkosenniemi.fi/","ei",""
"https://parkano.fi/palveluliikenne/","Parkano palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","339","1","https://parkano.fi/palveluliikenne/","ei",""
"https://parkano.fi/feed/","parkano.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","4","1","https://parkano.fi/feed/","ei",""
"https://pelkosenniemi.fi/en/","pelkosenniemi.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","493","1","https://pelkosenniemi.fi/en/","ei",""
"https://pakolaisapu.fi/suomiluotsit/","Suomen Pakolaisapu - Suomiluotsit","Valtakunnalliset palvelut","constants.tsx","https","ok","","200","1852","1","https://pakolaisapu.fi/suomiluotsit/","ei",""
"https://pelkosenniemi.fi/asuminen-ja-ymparisto/liikenneyhteydet-ja-liikenneturva/","Pelkosenniemi palveluliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","200","36","1","https://pelkosenniemi.fi/asuminen-ja-ymparisto/liikenneyhteydet-ja-liikenneturva/","ei",""
"https://pesakarhut.fi/","Pesäkarhut","Urheiluseurat","localSportsClubs.ts","https","ok","","200","28","1","https://pesakarhut.fi/","ei",""
"https://pelkosenniemi.fi/feed/","pelkosenniemi.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","278","1","https://pelkosenniemi.fi/feed/","ei",""
"https://pielavesi.fi/","pielavesi.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","334","1","https://pielavesi.fi/","ei",""
"https://pelkosenniemi.fi/vapaa-aika-ja-kulttuuri/harrastukset-ja-liikunta/liikuntapalvelut/","pelkosenniemi.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","152","1","https://pelkosenniemi.fi/vapaa-aika-ja-kulttuuri/harrastukset-ja-liikunta/liikuntapalvelut/","ei",""
"https://pielavesi.fi/sujuva-arki/terveys-ja-hyvinvointi/liikuntaneuvonta/","pielavesi.fi","Liikunta","localExerciseLinks.ts","https","ok","","200","215","1","https://pielavesi.fi/sujuva-arki/terveys-ja-hyvinvointi/liikuntaneuvonta/","ei",""
"https://perho.com/","perho.com","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","200","832","1","https://perho.com/","ei",""
"https://oripaa.fi/asukkaalle/sivistystoimi/kirjasto-ja-kulttuuri/","oripaa.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","200","2755","1","https://oripaa.fi/ajankohtaista/kirjasto-ja-kulttuurisihteeri/","ei",""
"https://pihtipudas.fi/","pihtipudas.fi","Kuntien verkkosivut","municipalityWebsites.ts","https","ok","","206","59","1","https://pihtipudas.fi/","ei",""
"https://pihtipudas.fi/vapaa-aika-ja-hyvinvointi/kirjasto/kirjaston-palvelut/","pihtipudas.fi","Digiopastus","seniorSurfGuidancePlaces.ts","https","ok","","206","13","1","https://pihtipudas.fi/vapaa-aika-ja-hyvinvointi/kirjasto/kirjaston-palvelut/","ei",""
"https://pihtipudas.fi/vapaa-aika-ja-hyvinvointi/liikunta-ja-ulkoilu/soveltava-liikunta/","pihtipudas.fi","Liikunta","localExerciseLinks.ts","https","ok","","206","13","1","https://pihtipudas.fi/vapaa-aika-ja-hyvinvointi/liikunta-ja-ulkoilu/soveltava-liikunta/","ei",""
"https://oripaa.fi/asukkaalle/hyvinvointi/varsinais-suomen-hyvinvointialue/vanhuspalvelut/","oripaa.fi","Senioripalvelut","localSeniorLinks.ts","https","ok","","200","38","1","https://oripaa.fi/asukkaalle/hyvinvointi/varsinais-suomen-hyvinvointialue/vanhuspalvelut/","ei",""
"https://piki.fi/","PIKI-kirjastot","Paikalliset palvelut","localServices.ts","https","failed","unable_to_verify_leaf_signature","","49","1","","ei",""
"https://pirkkalainen.fi/feed/","pirkkalainen.fi","Paikallisuutiset","localNewspaperFeeds.ts","https","ok","","200","29","1","https://pirkkalainen.fi/feed/","ei",""
"https://pihtipudas.fi/feed/","pihtipudas.fi","Kuntauutiset","municipalityNewsFeeds.ts","https","ok","","200","95","1","https://pihtipudas.fi/feed/","ei",""
"https://pielavesi.fi/en/","pielavesi.fi","Kuntien kieliversiot","municipalityWebsiteLocales.ts","https","ok","","200","227","1","https://pielavesi.fi/en/","ei",""
"https://pihtipudas.fi/pihtiputaan-asiointiliikennekokeilu-kaynnistyy-5-5-2026/","Pihtipudas asiointiliikenne","Liikenne","localServiceTransportLinks.ts","https","ok","","206","43","1","https://pihtipudas.fi/pihtiputaan-asiointiliikennekokeilu-kaynnistyy-5-5-2026/","ei",""
